RunDate,RunOrder,Sample,AnthoWell,Label_ID,Plot,Block,Entry,Name,Harvest_Date,Brix,Notes,Mass(g),InitialTitro,CorrectedTitro,Titro1,Titro2,Brix1,Brix2,Brix3,Antho
20241008,994,63,G08,"1237,1,20B251P041,20240515",1237,1,20B251P041,20B251P041,20240515,7.7,AM Run,5,0.78,0.78,0.78,,7.7,,,
20241008,995,64,H08,"1201,1,19C123P011,20240515",1201,1,19C123P011,19C123P011,20240515,11,AM Run,5,0.85,0.85,0.85,,11,,,
20241008,996,65,A09,"1138,1,Aromas,20240515",1138,1,91C248P003,Aromas,20240515,9.5,AM Run,5,0.68,0.68,0.68,,9.5,,,
20241008,997,66,B09,"1328,1,64C028P018,20240515",1328,1,64C028P018,64C028P018,20240515,10.5,AM Run,5,0.74,0.74,0.74,,10.5,,,
20241008,998,67,C09,"1428,1,,20240515",1428,1,22.82-10,,20240515,7.5,AM Run,5,0.78,0.78,0.78,,7.5,,,
20241008,999,68,D09,"1281,1,Grenada,20240515",1281,1,08C055P002,Grenada,20240515,7.7,AM Run,5,0.64,0.64,0.64,,7.7,,,
20241008,1000,69,E09,"1279,1,10C037P604,20240515",1279,1,10C037P604,10C037P604,20240515,6.4,AM Run,5,0.85,0.85,0.85,,6.4,,,
20241008,1001,70,F09,"1413,1,,20240515",1413,1,17.20-51,,20240515,10.3,AM Run,5,0.61,0.61,0.61,,10.3,,,
20241008,1002,71,G09,"1250,1,18C347P045,20240515",1250,1,18C347P045,18C347P045,20240515,11.4,AM Run,5,0.89,0.89,0.89,,11.4,,,
20241008,1003,72,H09,"1396,1,,20240515",1396,1,FL_10-129,,20240515,7.5,AM Run,5,1.17,1.17,1.17,,7.5,,,
20241008,1004,73,A10,"1288,1,05C109P002,20240515",1288,1,05C109P002,05C109P002,20240515,10.2,AM Run,5,0.69,0.69,0.69,,10.2,,,
20241008,1005,74,B10,"1349,1,Robinson,20240515",1349,1,PI551441,Robinson,20240515,8,AM Run,5,0.62,0.62,0.62,,8,,,
20241008,1006,75,C10,"1350,1,Lassen,20240515",1350,1,36C003P001,Lassen,20240515,7.2,AM Run,5,0.94,0.94,0.94,,7.2,,,
20241008,1007,76,D10,"1309,1,Francesco,20240515",1309,1,PI551757,Francesco,20240515,9.5,AM Run,5,0.47,0.47,0.47,,9.5,,,
20241008,1008,77,E10,"1200,1,19B093P018,20240515",1200,1,19B093P018,19B093P018,20240515,9.8,AM Run,5,0.47,0.47,0.47,,9.8,,,
20241008,1009,78,F10,"1411,1,,20240515",1411,1,16.33-8,,20240515,8.3,AM Run,5,0.6,0.6,0.6,,8.3,,,
20241008,1010,79,G10,"1242,1,20C502P036,20240515",1242,1,20C502P036,20C502P036,20240515,8,AM Run,5,0.8,0.8,0.8,,8,,,
20241008,1011,80,H10,"1283,1,08C132P003,20240515",1283,1,08C132P003,08C132P003,20240515,8.2,AM Run,5,0.82,0.82,0.82,,8.2,,,
20241008,1012,81,A01,"3338,3,04C076P004,20240517",3338,3,04C076P004,04C076P004,20240517,11.7,PM Run,5,0.81,0.81,0.81,,11.7,,,
20241008,1013,82,B01,"3361,3,Kaoling,20240517",3361,3,PI551537,Kaoling,20240517,13.5,PM Run,5,0.94,0.94,0.94,,13.5,,,
20241008,1014,83,C01,"3354,3,63C120P001,20240517",3354,3,63C120P001,63C120P001,20240517,11.5,PM Run,5,0.95,0.95,0.95,,11.5,,,
20241008,1015,84,D01,"3163,3,12C014P001,20240517",3163,3,12C014P001,12C014P001,20240517,9.2,PM Run,5,0.62,0.62,0.62,,9.2,,,
20241008,1016,85,E01,"3013,3,19B092P044,20240517",3013,3,19B092P044,19B092P044,20240517,9.1,PM Run,5,1.09,1.09,1.09,,9.1,,,
20241008,1017,86,F01,"3339,3,19C164P045,20240517",3339,3,19C164P045,19C164P045,20240517,11.8,PM Run,5,0.87,0.87,0.87,,11.8,,,
20241008,1018,87,G01,"3428,3,20B239P009,20240517",3428,3,20B239P009,20B239P009,20240517,9.2,PM Run,5,0.77,0.77,0.77,,9.2,,,
20241008,1019,88,H01,"3365,3,64C028P018_16x,20240517",3365,3,64C028P018_16x,64C028P018_16x,20240517,9.1,PM Run,5,0.79,0.79,0.79,,9.1,,,
20241008,1020,89,A02,"3103,3,17C310P031,20240517",3103,3,17C310P031,17C310P031,20240517,11.6,PM Run,5,0.68,0.68,0.68,,11.6,,,
20241008,1021,90,B02,"3364,3,18A917P808,20240517",3364,3,18A917P808,18A917P808,20240517,10.8,PM Run,5,0.66,0.66,0.66,,10.8,,,
20241008,1022,91,C02,"3171,3,20B341P034,20240517",3171,3,20B341P034,20B341P034,20240517,9.9,PM Run,5,0.63,0.63,0.63,,9.9,,,
20241008,1023,92,D02,"3293,3,18C872P853,20240517",3293,3,18C872P853,18C872P853,20240517,8.6,PM Run,5,0.95,0.95,0.95,,8.6,,,
20241008,1024,93,E02,"3363,3,20B330P092,20240517",3363,3,20B330P092,20B330P092,20240517,7.3,PM Run,5,0.82,0.82,0.82,,7.3,,,
20241008,1025,94,F02,"3009,3,Sparkle,20240517",3009,3,PI551559,Sparkle,20240517,12.1,PM Run,5,0.81,0.81,0.81,,12.1,,,
20241008,1026,95,G02,"3431,3,19C125P036,20240517",3431,3,19C125P036,19C125P036,20240517,8,PM Run,5,0.73,0.73,0.73,,8,,,
20241008,1027,96,H02,"3430,3,08C132P003,20240517",3430,3,08C132P003,08C132P003,20240517,9.3,PM Run,5,0.71,0.71,0.71,,9.3,,,
20241008,1028,97,A03,"3109,3,07C092P003,20240517",3109,3,07C092P003,07C092P003,20240517,10.8,PM Run,5,0.63,0.63,0.63,,10.8,,,
20241008,1029,98,B03,"1294,1,04C076P004,20240515",1294,1,04C076P004,04C076P004,20240515,8.3,PM Run,5,0.77,0.77,0.77,,8.3,,,
20241008,1030,99,C03,"3323,3,20C916P020,20240517",3323,3,20C916P020,20C916P020,20240517,8.8,PM Run,5,0.77,0.77,0.77,,8.8,,,
20241008,1031,100,D03,"3380,3,08C131P003,20240517",3380,3,08C131P003,08C131P003,20240517,12.2,PM Run,5,0.52,0.52,0.52,,12.2,,,
20241008,1032,101,E03,"3070,3,Vystavochnaya,20240517",3070,3,PI616597,Vystavochnaya,20240517,9.9,PM Run,5,0.98,0.98,0.98,,9.9,,,
20241008,1033,102,F03,"3165,3,11C036P601,20240517",3165,3,11C036P601,11C036P601,20240517,8.9,PM Run,5,0.64,0.64,0.64,,8.9,,,
20241008,1034,103,G03,"3005,3,19C190P016,20240517",3005,3,19C190P016,19C190P016,20240517,16.1,PM Run,5,1.12,1.12,1.12,,16.1,,,
20241008,1035,104,H03,"3161,3,20C379P025,20240517",3161,3,20C379P025,20C379P025,20240517,9.5,PM Run,5,0.78,0.78,0.78,,9.5,,,
20241008,1036,105,A04,"3205,3,20B316P005,20240517",3205,3,20B316P005,20B316P005,20240517,8,PM Run,5,0.53,0.53,0.53,,8,,,
20241008,1037,106,B04,"3418,3,18C370P017,20240517",3418,3,18C370P017,18C370P017,20240517,8.6,PM Run,5,1.03,1.03,1.03,,8.6,,,
20241008,1038,107,C04,"3379,3,Seascape,20240517",3379,3,83C049P001,Seascape,20240517,7.9,PM Run,5,1.03,1.03,1.03,,7.9,,,
20241008,1039,108,D04,"3321,3,19B081P058,20240517",3321,3,19B081P058,19B081P058,20240517,9.1,PM Run,5,0.88,0.88,0.88,,9.1,,,
20241008,1040,109,E04,"3008,3,20B298P028,20240517",3008,3,20B298P028,20B298P028,20240517,9.8,PM Run,5,0.58,0.58,0.58,,9.8,,,
20241008,1041,110,F04,"3432,3,Ventana,20240517",3432,3,96C042P601,Ventana,20240517,9.4,PM Run,5,0.58,0.58,0.58,,9.4,,,
20241008,1042,111,G04,"3116,3,Mojave,20240517",3116,3,04C044P603,Mojave,20240517,11.4,PM Run,5,0.55,0.55,0.55,,11.4,,,
20241008,1043,112,H04,"3201,3,20B258P100,20240517",3201,3,20B258P100,20B258P100,20240517,8,PM Run,5,0.72,0.72,0.72,,8,,,
20241008,1044,113,A05,"3273,3,12C106P006,20240517",3273,3,12C106P006,12C106P006,20240517,9.8,PM Run,5,0.73,0.73,0.73,,9.8,,,
20241008,1045,114,B05,"3353,3,18C347P083,20240517",3353,3,18C347P083,18C347P083,20240517,11,PM Run,5,0.62,0.62,0.62,,11,,,
20241008,1046,115,C05,"3370,3,18C446P007,20240517",3370,3,18C446P007,18C446P007,20240517,9.6,PM Run,5,0.69,0.69,0.69,,9.6,,,
20241008,1047,116,D05,"3271,3,Floridabelle,20240517",3271,3,PI551396,Floridabelle,20240517,6.7,PM Run,5,1.22,1.22,1.22,,6.7,,,
20241008,1048,117,E05,"3071,3,11C055P004,20240517",3071,3,11C055P004,11C055P004,20240517,11.9,PM Run,5,0.46,0.46,0.46,,11.9,,,
20241008,1049,118,F05,"3298,3,05C197P002,20240517",3298,3,05C197P002,05C197P002,20240517,9.5,PM Run,5,0.77,0.77,0.77,,9.5,,,
20241008,1050,119,G05,"3202,3,20C511P007,20240517",3202,3,20C511P007,20C511P007,20240517,7.1,PM Run,5,0.61,0.61,0.61,,7.1,,,
20241008,1051,120,H05,"3203,3,20C384P009,20240517",3203,3,20C384P009,20C384P009,20240517,6.5,PM Run,5,0.65,0.65,0.65,,6.5,,,
20241008,1052,121,A06,"3285,3,19C206P005,20240517",3285,3,19C206P005,19C206P005,20240517,6.9,PM Run,5,0.61,0.61,0.61,,6.9,,,
20241008,1053,122,B06,"3414,3,18A434P038,20240517",3414,3,18A434P038,18A434P038,20240517,9.7,PM Run,5,0.89,0.89,0.89,,9.7,,,
20241008,1054,123,C06,"3303,3,20C384P017,20240517",3303,3,20C384P017,20C384P017,20240517,9.4,PM Run,5,1,1,1,,9.4,,,
20241008,1055,124,D06,"3347,3,Grenada,20240517",3347,3,08C055P002,Grenada,20240517,8.5,PM Run,5,0.61,0.61,0.61,,8.5,,,
20241008,1056,125,E06,"3429,3,MDUS_5097,20240517",3429,3,PI551944,MDUS_5097,20240517,10,PM Run,5,0.92,0.92,0.92,,10,,,
20241008,1057,126,F06,"3012,3,20C382P001,20240517",3012,3,20C382P001,20C382P001,20240517,8.5,PM Run,5,0.84,0.84,0.84,,8.5,,,
20241008,1058,127,G06,"3166,3,89C206P002,20240517",3166,3,89C206P002,89C206P002,20240517,11.3,PM Run,5,0.62,0.62,0.62,,11.3,,,
20241008,1059,128,H06,"1291,1,04C018P004,20240515",1291,1,04C018P004,04C018P004,20240515,10.8,PM Run,5,0.53,0.53,0.53,,10.8,,,
20241008,1060,129,A07,"3010,3,12C104P005,20240517",3010,3,12C104P005,12C104P005,20240517,6.5,PM Run,5,0.73,0.73,0.73,,6.5,,,
20241008,1061,130,B07,"1329,1,64C028P018_16x,20240515",1329,1,64C028P018_16x,64C028P018_16x,20240515,9.2,PM Run,5,0.93,0.93,0.93,,9.2,,,
20241008,1062,131,C07,"1089,1,18C347P042,20240515",1089,1,18C347P042,18C347P042,20240515,9.9,PM Run,5,0.79,0.79,0.79,,9.9,,,
20241008,1063,132,D07,"1287,1,07C148P001,20240515",1287,1,07C148P001,07C148P001,20240515,8.7,PM Run,5,0.74,0.74,0.74,,8.7,,,
20241008,1064,133,E07,"1091,1,18C370P017,20240515",1091,1,18C370P017,18C370P017,20240515,9.2,PM Run,5,0.94,0.94,0.94,,9.2,,,
20241008,1065,134,F07,"1290,1,05C165P001,20240515",1290,1,05C165P001,05C165P001,20240515,8.3,PM Run,5,0.71,0.71,0.71,,8.3,,,
20241008,1066,135,G07,"1327,1,Hood,20240515",1327,1,PI551502,Hood,20240515,12.1,PM Run,5,1,1,1,,12.1,,,
20241008,1067,136,H07,"3265,3,20B345P016,20240517",3265,3,20B345P016,20B345P016,20240517,7.8,PM Run,5,0.55,0.55,0.55,,7.8,,,
20241008,1068,137,A08,"3344,3,18C407P012,20240517",3344,3,18C407P012,18C407P012,20240517,12.3,PM Run,5,0.88,0.88,0.88,,12.3,,,
20241008,1069,138,B08,"3349,3,Senga_Sengana,20240517",3349,3,PI264680,Senga_Sengana,20240517,10.6,PM Run,5,0.87,0.87,0.87,,10.6,,,
20241008,1070,139,C08,"3270,3,05C109P002,20240517",3270,3,05C109P002,05C109P002,20240517,8.4,PM Run,5,0.62,0.62,0.62,,8.4,,,
20241008,1071,140,D08,"1286,1,Merced,20240515",1286,1,07C132P003,Merced,20240515,7.2,PM Run,5,0.79,0.79,0.79,,7.2,,,
20241008,1072,141,E08,"3108,3,20B316P013,20240517",3108,3,20B316P013,20B316P013,20240517,11.6,PM Run,5,0.66,0.66,0.66,,11.6,,,
20241008,1073,142,F08,"3276,3,92C338P001,20240517",3276,3,92C338P001,92C338P001,20240517,11.3,PM Run,5,0.57,0.57,0.57,,11.3,,,
20241008,1074,143,G08,"3210,3,07C120P003,20240517",3210,3,07C120P003,07C120P003,20240517,8.8,PM Run,5,0.76,0.76,0.76,,8.8,,,
20241008,1075,144,H08,"1293,1,Mojave,20240515",1293,1,04C044P603,Mojave,20240515,8.5,PM Run,5,0.71,0.71,0.71,,8.5,,,
20241008,1076,145,A09,"1282,1,08C131P003,20240515",1282,1,08C131P003,08C131P003,20240515,11.9,PM Run,5,0.72,0.72,0.72,,11.9,,,
20241008,1077,146,B09,"1010,1,UCD_Valiant,20240515",1010,1,11C103P001,UCD_Valiant,20240515,7.3,PM Run,5,0.72,0.72,0.72,,7.3,,,
20241008,1078,147,C09,"1295,1,03C132P003,20240515",1295,1,03C132P003,03C132P003,20240515,6.4,PM Run,5,0.59,0.59,0.59,,6.4,,,
20241008,1079,148,D09,"1395,1,,20240515",1395,1,FL_10-128,,20240515,10.5,PM Run,5,0.86,0.86,0.86,,10.5,,,
20241008,1080,149,E09,"3291,3,,20240517",3291,3,17.17-127,,20240517,9.7,PM Run,5,0.54,0.54,0.54,,9.7,,,
20241008,1081,150,F09,"3075,3,Lassen,20240517",3075,3,36C003P001,Lassen,20240517,8.4,PM Run,5,0.72,0.72,0.72,,8.4,,,
20241008,1082,151,G09,"3377,3,17C254P605,20240517",3377,3,17C254P605,17C254P605,20240517,8,PM Run,5,0.55,0.55,0.55,,8,,,
20241008,1083,152,H09,"3329,3,19C207P020,20240517",3329,3,19C207P020,19C207P020,20240517,7.7,PM Run,5,0.52,0.52,0.52,,7.7,,,
20241008,1084,153,A10,"3114,3,17C286P666,20240517",3114,3,17C286P666,17C286P666,20240517,7,PM Run,5,0.71,0.71,0.71,,7,,,
20241008,1085,154,B10,"3132,3,03C102P002,20240517",3132,3,03C102P002,03C102P002,20240517,9,PM Run,5,0.66,0.66,0.66,,9,,,
20241008,1086,155,C10,"3113,3,19B063P023,20240517",3113,3,19B063P023,19B063P023,20240517,7.2,PM Run,5,0.69,0.69,0.69,,7.2,,,
20241008,1087,156,D10,"3320,3,20B241P134,20240517",3320,3,20B241P134,20B241P134,20240517,9.1,PM Run,5,0.81,0.81,0.81,,9.1,,,
20241008,1088,157,E10,"1184,1,UCD_Warrior,20240515",1184,1,08C138P003,UCD_Warrior,20240515,10.5,PM Run,5,0.74,0.74,0.74,,10.5,,,
20241008,1089,158,F10,"1090,1,18C347P075,20240515",1090,1,18C347P075,18C347P075,20240515,8.5,PM Run,5,1,1,1,,8.5,,,
20241008,1090,159,G10,"1008,1,19C155P035,20240515",1008,1,19C155P035,19C155P035,20240515,6.8,PM Run,5,0.65,0.65,0.65,,6.8,,,
20241008,1091,160,H10,"3337,3,18C430P006,20240517",3337,3,18C430P006,18C430P006,20240517,9.8,PM Run,5,0.77,0.77,0.77,,9.8,,,
20241009,1092,1,A01,"1267,1,12C008P002,20240605",1267,1,12C008P002,12C008P002,20240605,9.9,AM Run,5,0.51,0.51,0.51,,9.9,,,
20241009,1093,2,B01,"1059,1,20C420P052,20240605",1059,1,20C420P052,20C420P052,20240605,5.8,AM Run,5,0.77,0.77,0.77,,5.8,,,
20241009,1094,3,C01,"1304,1,Camarosa,20240605",1304,1,88C024P603,Camarosa,20240605,8.7,AM Run,5,0.59,0.59,0.59,,8.7,,,
20241009,1095,4,D01,"1077,1,20C935P006,20240605",1077,1,20C935P006,20C935P006,20240605,8.1,AM Run,5,0.79,0.79,0.79,,8.1,,,
20241009,1096,5,E01,"1320,1,Tangi,20240605",1320,1,PI551481,Tangi,20240605,8.3,AM Run,5,1.04,1.04,1.04,,8.3,,,
20241009,1097,6,F01,"1070,1,20B316P020,20240605",1070,1,20B316P020,20B316P020,20240605,10.8,AM Run,5,0.44,0.44,0.44,,10.8,,,
20241009,1098,7,G01,"1153,1,Selva,20240605",1153,1,75C071P107,Selva,20240605,7.6,AM Run,5,0.6,0.6,0.6,,7.6,,,
20241009,1099,8,H01,"1087,1,18B210P001,20240605",1087,1,18B210P001,18B210P001,20240605,6.7,AM Run,5,0.38,0.38,0.38,,6.7,,,
20241009,1100,9,A02,"1080,1,19B032P031,20240605",1080,1,19B032P031,19B032P031,20240605,7.5,AM Run,5,0.53,0.53,0.53,,7.5,,,
20241009,1101,10,B02,"1091,1,18C370P017,20240605",1091,1,18C370P017,18C370P017,20240605,9.8,AM Run,5,0.76,0.76,0.76,,9.8,,,
20241009,1102,11,C02,"1009,1,18C446P007,20240605",1009,1,18C446P007,18C446P007,20240605,13.8,AM Run,5,0.8,0.8,0.8,,13.8,,,
20241009,1103,12,D02,"1254,1,18C347P083,20240605",1254,1,18C347P083,18C347P083,20240605,10.2,AM Run,5,0.69,0.69,0.69,,10.2,,,
20241009,1104,13,E02,"1259,1,18A434P038,20240605",1259,1,18A434P038,18A434P038,20240605,7,AM Run,5,1.04,1.04,1.04,,7,,,
20241009,1105,14,F02,"1029,1,19C186P012,20240605",1029,1,19C186P012,19C186P012,20240605,11,AM Run,5,0.56,0.56,0.56,,11,,,
20241009,1106,15,G02,"1322,1,72C501P002,20240605",1322,1,72C501P002,72C501P002,20240605,7.6,AM Run,5,0.76,0.76,0.76,,7.6,,,
20241009,1107,16,H02,"1385,1,,20240605",1385,1,Beauty,,20240605,10.6,AM Run,5,0.64,0.64,0.64,,10.6,,,
20241009,1108,17,A03,"1244,1,19B087P016,20240605",1244,1,19B087P016,19B087P016,20240605,14.1,AM Run,5,0.81,0.81,0.81,,14.1,,,
20241009,1109,18,B03,"1196,1,19B061P027,20240605",1196,1,19B061P027,19B061P027,20240605,10.6,AM Run,5,0.98,0.98,0.98,,10.6,,,
20241009,1110,19,C03,"1176,1,UC_Surfline,20240605",1176,1,16C555P053,UC_Surfline,20240605,8.5,AM Run,5,0.84,0.84,0.84,,8.5,,,
20241009,1111,20,D03,"1123,1,10C127P001,20240605",1123,1,10C127P001,10C127P001,20240605,10,AM Run,5,0.65,0.65,0.65,,10,,,
20241009,1112,21,E03,"1181,1,19C202P009,20240605",1181,1,19C202P009,19C202P009,20240605,9.6,AM Run,5,0.5,0.5,0.5,,9.6,,,
20241009,1113,22,F03,"1082,1,19B063P094,20240605",1082,1,19B063P094,19B063P094,20240605,9.8,AM Run,5,0.53,0.53,0.53,,9.8,,,
20241009,1114,23,G03,"1184,1,UCD_Warrior,20240605",1184,1,08C138P003,UCD_Warrior,20240605,9,AM Run,5,0.61,0.61,0.61,,9,,,
20241009,1115,24,H03,"1148,1,Tribute,20240605",1148,1,PI551953,Tribute,20240605,10.3,AM Run,5,1.13,1.13,1.13,,10.3,,,
20241009,1116,25,A04,"1084,1,18B104P002,20240605",1084,1,18B104P002,18B104P002,20240605,5.4,AM Run,5,0.56,0.56,0.56,,5.4,,,
20241009,1117,26,B04,"1005,1,UCD_Mojo,20240605",1005,1,12C166P002,UCD_Mojo,20240605,5.5,AM Run,5,0.67,0.67,0.67,,5.5,,,
20241009,1118,27,C04,"1151,1,Parker,20240605",1151,1,77C030P605,Parker,20240605,8.9,AM Run,5,0.61,0.61,0.61,,8.9,,,
20241009,1119,28,D04,"1008,1,19C155P035,20240605",1008,1,19C155P035,19C155P035,20240605,6.5,AM Run,5,0.63,0.63,0.63,,6.5,,,
20241009,1120,29,E04,"1226,1,20B341P034,20240605",1226,1,20B341P034,20B341P034,20240605,6.1,AM Run,5,0.88,0.88,0.88,,6.1,,,
20241009,1121,30,F04,"1090,1,18C347P075,20240605",1090,1,18C347P075,18C347P075,20240605,8.7,AM Run,5,1.13,1.13,1.13,,8.7,,,
20241009,1122,31,G04,"1142,1,Sunset,20240605",1142,1,85C022P001,Sunset,20240605,9.7,AM Run,5,0.64,0.64,0.64,,9.7,,,
20241009,1123,32,H04,"1002,1,UC_Golden_Gate,20240605",1002,1,17C139P045,UC_Golden_Gate,20240605,8.3,AM Run,5,0.59,0.59,0.59,,8.3,,,
20241009,1124,33,A05,"1007,1,19C154P045,20240605",1007,1,19C154P045,19C154P045,20240605,10.1,AM Run,5,0.7,0.7,0.7,,10.1,,,
20241009,1125,34,B05,"1225,1,20B341P013,20240605",1225,1,20B341P013,20B341P013,20240605,8.2,AM Run,5,0.81,0.81,0.81,,8.2,,,
20241009,1126,35,C05,"1297,1,Ventana,20240605",1297,1,96C042P601,Ventana,20240605,8.8,AM Run,5,0.6,0.6,0.6,,8.8,,,
20241009,1127,36,D05,"1408,1,,20240605",1408,1,12.115-10,,20240605,8.7,AM Run,5,0.7,0.7,0.7,,8.7,,,
20241009,1128,37,E05,"1056,1,20C409P016,20240605",1056,1,20C409P016,20C409P016,20240605,7,AM Run,5,0.6,0.6,0.6,,7,,,
20241009,1129,38,F05,"1154,1,Mrak,20240605",1154,1,75C034P105,Mrak,20240605,9.9,AM Run,5,0.8,0.8,0.8,,9.9,,,
20241009,1130,39,G05,"1088,1,18C340P029,20240605",1088,1,18C340P029,18C340P029,20240605,11.2,AM Run,5,0.88,0.88,0.88,,11.2,,,
20241009,1131,40,H05,"1430,1,,20240605",1430,1,22.98-21,,20240605,10,AM Run,5,0.61,0.61,0.61,,10,,,
20241009,1132,41,A06,"1120,1,11C180P001,20240605",1120,1,11C180P001,11C180P001,20240605,6.2,AM Run,5,0.59,0.59,0.59,,6.2,,,
20241009,1133,42,B06,"1218,1,20B241P134,20240605",1218,1,20B241P134,20B241P134,20240605,9.1,AM Run,5,0.7,0.7,0.7,,9.1,,,
20241009,1134,43,C06,"1393,1,,20240605",1393,1,Pearl 109,,20240605,9.6,AM Run,5,0.5,0.5,0.5,,9.6,,,
20241009,1135,44,D06,"1001,1,UC_Keystone,20240605",1001,1,17C138P062,UC_Keystone,20240605,6.8,AM Run,5,0.54,0.54,0.54,,6.8,,,
20241009,1136,45,E06,"1147,1,Addie,20240605",1147,1,PI552260,Addie,20240605,8.3,AM Run,5,0.98,0.98,0.98,,8.3,,,
20241009,1137,46,F06,"1122,1,10C024P002,20240605",1122,1,10C024P002,10C024P002,20240605,6.8,AM Run,5,0.77,0.77,0.77,,6.8,,,
20241009,1138,47,G06,"1305,1,Laguna,20240605",1305,1,88C066P616,Laguna,20240605,7.7,AM Run,5,0.82,0.82,0.82,,7.7,,,
20241009,1139,48,H06,"1064,1,20C479P003,20240605",1064,1,20C479P003,20C479P003,20240605,10.1,AM Run,5,0.76,0.76,0.76,,10.1,,,
20241009,1140,49,A07,"1169,1,Shasta,20240605",1169,1,35C035P008,Shasta,20240605,8.1,AM Run,5,0.48,0.48,0.48,,8.1,,,
20241009,1141,50,B07,"1092,1,18C407P012,20240605",1092,1,18C407P012,18C407P012,20240605,9.5,AM Run,5,1.1,1.1,1.1,,9.5,,,
20241009,1142,51,C07,"1081,1,19B063P023,20240605",1081,1,19B063P023,19B063P023,20240605,8.2,AM Run,5,0.94,0.94,0.94,,8.2,,,
20241009,1143,52,D07,"1083,1,18B004P007,20240605",1083,1,18B004P007,18B004P007,20240605,10.4,AM Run,5,0.55,0.55,0.55,,10.4,,,
20241009,1144,53,E07,"1433,1,,20240605",1433,1,22.99-19,,20240605,11.5,AM Run,5,0.69,0.69,0.69,,11.5,,,
20241009,1145,54,F07,"1138,1,Aromas,20240605",1138,1,91C248P003,Aromas,20240605,8.4,AM Run,5,0.53,0.53,0.53,,8.4,,,
20241009,1146,55,G07,"1203,1,19C160P030,20240605",1203,1,19C160P030,19C160P030,20240605,9.3,AM Run,5,0.57,0.57,0.57,,9.3,,,
20241009,1147,56,H07,"1035,1,19C206P005,20240605",1035,1,19C206P005,19C206P005,20240605,7.8,AM Run,5,0.58,0.58,0.58,,7.8,,,
20241009,1148,57,A08,"1146,1,Capitola,20240605",1146,1,83C093P006,Capitola,20240605,11.3,AM Run,5,1.04,1.04,1.04,,11.3,,,
20241009,1149,58,B08,"1250,1,18C347P045,20240605",1250,1,18C347P045,18C347P045,20240605,8.5,AM Run,5,0.56,0.56,0.56,,8.5,,,
20241009,1150,59,C08,"1262,1,17C254P605,20240605",1262,1,17C254P605,17C254P605,20240605,7.5,AM Run,5,0.5,0.5,0.5,,7.5,,,
20241009,1151,60,D08,"1031,1,19C198P021,20240605",1031,1,19C198P021,19C198P021,20240605,7.7,AM Run,5,0.75,0.75,0.75,,7.7,,,
20241009,1152,61,E08,"1054,1,20C385P033,20240605",1054,1,20C385P033,20C385P033,20240605,9,AM Run,5,0.9,0.9,0.9,,9,,,
20241009,1153,62,F08,"1431,1,,20240605",1431,1,22.98-30,,20240605,5.6,AM Run,5,0.63,0.63,0.63,,5.6,,,
20241009,1154,63,G08,"1149,1,Guardian,20240605",1149,1,PI551407,Guardian,20240605,10.8,AM Run,5,0.83,0.83,0.83,,10.8,,,
20241009,1155,64,H08,"1003,1,UC_Eclipse,20240605",1003,1,17C242P023,UC_Eclipse,20240605,6.8,AM Run,5,0.67,0.67,0.67,,6.8,,,
20241009,1156,65,A09,"1143,1,Morioka_17,20240605",1143,1,PI551428,Morioka_17,20240605,11.3,AM Run,5,0.9,0.9,0.9,,11.3,,,
20241009,1157,66,B09,"1172,1,Howard_17,20240605",1172,1,PI551593,Howard_17,20240605,8.6,AM Run,5,0.84,0.84,0.84,,8.6,,,
20241009,1158,67,C09,"1187,1,18C862P768,20240605",1187,1,18C862P768,18C862P768,20240605,7.7,AM Run,5,1.07,1.07,1.07,,7.7,,,
20241009,1159,68,D09,"1248,1,18B020P001,20240605",1248,1,18B020P001,18B020P001,20240605,10.2,AM Run,5,0.67,0.67,0.67,,10.2,,,
20241009,1160,69,E09,"1139,1,Diamante,20240605",1139,1,91C248P006,Diamante,20240605,10.3,AM Run,5,0.48,0.48,0.48,,10.3,,,
20241009,1161,70,F09,"1230,1,20C442P003,20240605",1230,1,20C442P003,20C442P003,20240605,8.3,AM Run,5,0.52,0.52,0.52,,8.3,,,
20241009,1162,71,G09,"1089,1,18C347P042,20240605",1089,1,18C347P042,18C347P042,20240605,9.6,AM Run,5,0.61,0.61,0.61,,9.6,,,
20241009,1163,72,H09,"1058,1,20C420P037,20240605",1058,1,20C420P037,20C420P037,20240605,7,AM Run,5,0.52,0.52,0.52,,7,,,
20241009,1164,73,A10,"1298,1,Pelican,20240605",1298,1,PI637960,Pelican,20240605,4.4,AM Run,5,0.6,0.6,0.6,,4.4,,,
20241009,1165,74,B10,"1106,1,12C098P001,20240605",1106,1,12C098P001,12C098P001,20240605,5.9,AM Run,5,0.55,0.55,0.55,,5.9,,,
20241009,1166,75,C10,"1072,1,20B345P016,20240605",1072,1,20B345P016,20B345P016,20240605,10,AM Run,5,0.37,0.37,0.37,,10,,,
20241009,1167,76,D10,"1299,1,Puget_Reliance,20240605",1299,1,PI664321,Puget_Reliance,20240605,11.8,AM Run,5,1.05,1.05,1.05,,11.8,,,
20241009,1168,77,E10,"1315,1,77C084P103,20240605",1315,1,77C084P103,77C084P103,20240605,10,AM Run,5,1.06,1.06,1.06,,10,,,
20241009,1169,78,F10,"1201,1,19C123P011,20240605",1201,1,19C123P011,19C123P011,20240605,6.3,AM Run,5,0.63,0.63,0.63,,6.3,,,
