Disease,DatePictureTaken,TrayID,Position,Score,Ryzopus,HarvestDate,BerryLoc,HarvestPeriod,Entry,Block
N,20240521,N048,17,2,NA,20240517,6,Harvest1,17C222P674,3
N,20240521,N048,18,3,NA,20240517,6,Harvest1,17C222P674,3
N,20240521,N048,19,2,NA,20240517,7,Harvest1,20B345P023,3
N,20240521,N048,20,4,NA,20240517,7,Harvest1,20B345P023,3
N,20240521,N048,22,2,NA,20240517,8,Harvest1,18C347P065,3
N,20240521,N048,23,1,NA,20240517,8,Harvest1,18C347P065,3
N,20240521,N048,24,2,NA,20240517,8,Harvest1,18C347P065,3
N,20240521,N048,25,2,NA,20240517,9,Harvest1,PI551808,3
N,20240521,N048,26,2,NA,20240517,9,Harvest1,PI551808,3
N,20240521,N048,27,2,NA,20240517,9,Harvest1,PI551808,3
N,20240521,N048,28,2,NA,20240517,10,Harvest1,MaradesBois,3
N,20240521,N048,29,2,NA,20240517,10,Harvest1,MaradesBois,3
N,20240521,N048,30,1,NA,20240517,10,Harvest1,MaradesBois,3
N,20240521,N009,1,3,NA,20240517,1,Harvest1,18B210P001,3
N,20240521,N009,2,2,NA,20240517,1,Harvest1,18B210P001,3
N,20240521,N009,4,3,NA,20240517,2,Harvest1,19B033P007,3
N,20240521,N009,5,2,NA,20240517,2,Harvest1,19B033P007,3
N,20240521,N009,6,2,NA,20240517,2,Harvest1,19B033P007,3
N,20240521,N009,7,2,NA,20240517,3,Harvest1,21.66-2,3
N,20240521,N009,8,4,NA,20240517,3,Harvest1,21.66-2,3
N,20240521,N009,9,4,NA,20240517,3,Harvest1,21.66-2,3
N,20240521,N009,13,5,NA,20240517,5,Harvest1,PI551579,3
N,20240521,N009,14,2,NA,20240517,5,Harvest1,PI551579,3
N,20240521,N009,16,3,NA,20240517,6,Harvest1,12.110-15,3
N,20240521,N009,17,2,NA,20240517,6,Harvest1,12.110-15,3
N,20240521,N009,18,2,NA,20240517,6,Harvest1,12.110-15,3
N,20240521,N009,19,3,NA,20240517,7,Harvest1,20C391P018,3
N,20240521,N009,20,5,NA,20240517,7,Harvest1,20C391P018,3
N,20240521,N009,22,3,NA,20240517,8,Harvest1,77C030P605,3
N,20240521,N009,23,3,NA,20240517,8,Harvest1,77C030P605,3
N,20240521,N009,24,2,NA,20240517,8,Harvest1,77C030P605,3
N,20240521,N009,25,5,NA,20240517,9,Harvest1,77C084P103,3
N,20240521,N009,27,5,NA,20240517,9,Harvest1,77C084P103,3
N,20240521,N009,28,2,NA,20240517,10,Harvest1,19C121P001,3
N,20240521,N009,30,2,NA,20240517,10,Harvest1,19C121P001,3
N,20240608,N126,1,1,NA,20240605,1,Harvest2,20C382P001,1
N,20240608,N126,2,3,1,20240605,1,Harvest2,20C382P001,1
N,20240608,N126,3,3,NA,20240605,1,Harvest2,20C382P001,1
N,20240608,N126,4,4,NA,20240605,2,Harvest2,20B251P029,1
N,20240608,N126,5,3,NA,20240605,2,Harvest2,20B251P029,1
N,20240608,N126,7,2,NA,20240605,3,Harvest2,12C104P005,1
N,20240608,N126,11,3,NA,20240605,4,Harvest2,20B251P110,1
N,20240608,N126,12,2,NA,20240605,4,Harvest2,20B251P110,1
N,20240608,N126,13,2,NA,20240605,5,Harvest2,20B250P010,1
N,20240608,N126,15,3,NA,20240605,5,Harvest2,20B250P010,1
N,20240608,N126,17,5,1,20240605,6,Harvest2,20B229P004,1
N,20240608,N126,21,4,NA,20240605,7,Harvest2,20B239P009,1
N,20240608,N126,22,4,NA,20240605,8,Harvest2,19C213P014,1
N,20240608,N126,23,1,NA,20240605,8,Harvest2,19C213P014,1
N,20240608,N126,24,1,NA,20240605,8,Harvest2,19C213P014,1
N,20240608,N126,25,3,NA,20240605,9,Harvest2,20B239P006,1
N,20240608,N126,26,2,NA,20240605,9,Harvest2,20B239P006,1
N,20240608,N126,28,3,NA,20240605,10,Harvest2,19C161P043,1
N,20240608,N126,29,4,NA,20240605,10,Harvest2,19C161P043,1
N,20240608,N069,2,3,NA,20240605,1,Harvest2,19C198P003,1
N,20240608,N069,4,2,NA,20240605,2,Harvest2,19C198P037,1
N,20240608,N069,5,2,NA,20240605,2,Harvest2,19C198P037,1
N,20240608,N069,7,3,1,20240605,3,Harvest2,19C164P045,1
N,20240608,N069,8,3,NA,20240605,3,Harvest2,19C164P045,1
N,20240608,N069,11,2,1,20240605,4,Harvest2,19B093P018,1
N,20240608,N069,12,2,1,20240605,4,Harvest2,19B093P018,1
N,20240608,N069,13,2,NA,20240605,5,Harvest2,20C437P001,1
N,20240608,N069,14,3,1,20240605,5,Harvest2,20C437P001,1
N,20240608,N069,15,5,1,20240605,5,Harvest2,20C437P001,1
N,20240608,N069,16,2,NA,20240605,6,Harvest2,19C149P014,1
N,20240608,N069,17,3,NA,20240605,6,Harvest2,19C149P014,1
N,20240608,N069,18,2,NA,20240605,6,Harvest2,19C149P014,1
N,20240608,N069,20,2,1,20240605,7,Harvest2,19C123P011,1
N,20240608,N069,21,2,NA,20240605,7,Harvest2,19C123P011,1
N,20240608,N069,22,4,NA,20240605,8,Harvest2,20B345P016,1
N,20240608,N069,23,5,NA,20240605,8,Harvest2,20B345P016,1
N,20240608,N069,25,3,NA,20240605,9,Harvest2,20C926P022,1
N,20240608,N069,26,5,NA,20240605,9,Harvest2,20C926P022,1
N,20240608,N069,28,3,NA,20240605,10,Harvest2,20B241P045,1
N,20240608,N069,29,3,NA,20240605,10,Harvest2,20B241P045,1
N,20240608,N105,1,5,NA,20240605,1,Harvest2,12.107-28,1
N,20240608,N105,2,4,NA,20240605,1,Harvest2,12.107-28,1
N,20240608,N105,3,3,NA,20240605,1,Harvest2,12.107-28,1
N,20240608,N105,4,4,NA,20240605,2,Harvest2,16.33-8,1
N,20240608,N105,5,3,NA,20240605,2,Harvest2,16.33-8,1
N,20240608,N105,6,4,NA,20240605,2,Harvest2,16.33-8,1
N,20240608,N105,7,2,NA,20240605,3,Harvest2,15.103-37,1
N,20240608,N105,8,3,NA,20240605,3,Harvest2,15.103-37,1
N,20240608,N105,9,2,NA,20240605,3,Harvest2,15.103-37,1
N,20240608,N105,10,4,1,20240605,4,Harvest2,12.105-54,1
N,20240608,N105,11,5,1,20240605,4,Harvest2,12.105-54,1
N,20240608,N105,12,2,NA,20240605,4,Harvest2,12.105-54,1
N,20240608,N105,13,3,NA,20240605,5,Harvest2,14.61-80,1
N,20240608,N105,14,5,NA,20240605,5,Harvest2,14.61-80,1
N,20240608,N105,15,3,NA,20240605,5,Harvest2,14.61-80,1
N,20240608,N105,16,2,NA,20240605,6,Harvest2,12C152P002,1
N,20240608,N105,17,3,NA,20240605,6,Harvest2,12C152P002,1
N,20240608,N105,18,2,NA,20240605,6,Harvest2,12C152P002,1
N,20240608,N105,19,4,1,20240605,7,Harvest2,12C189P001,1
N,20240608,N105,20,2,NA,20240605,7,Harvest2,12C189P001,1
N,20240608,N105,21,2,NA,20240605,7,Harvest2,12C189P001,1
N,20240608,N105,22,1,NA,20240605,8,Harvest2,19C199P016,1
N,20240608,N105,23,2,NA,20240605,8,Harvest2,19C199P016,1
N,20240608,N105,24,2,NA,20240605,8,Harvest2,19C199P016,1
N,20240608,N105,25,3,NA,20240605,9,Harvest2,PI551735,1
N,20240608,N105,28,5,NA,20240605,10,Harvest2,12.110-15,1
N,20240608,N105,29,5,NA,20240605,10,Harvest2,12.110-15,1
N,20240608,N105,30,5,NA,20240605,10,Harvest2,12.110-15,1
N,20240608,N061,1,2,NA,20240605,1,Harvest2,12C169P003,1
N,20240608,N061,2,4,NA,20240605,1,Harvest2,12C169P003,1
N,20240608,N061,3,2,NA,20240605,1,Harvest2,12C169P003,1
N,20240608,N061,4,2,NA,20240605,2,Harvest2,19C198P021,1
N,20240608,N061,5,4,1,20240605,2,Harvest2,19C198P021,1
N,20240608,N061,6,2,NA,20240605,2,Harvest2,19C198P021,1
N,20240608,N061,7,2,NA,20240605,3,Harvest2,11C151P001,1
N,20240608,N061,8,2,NA,20240605,3,Harvest2,11C151P001,1
N,20240608,N061,10,2,1,20240605,4,Harvest2,12C147P002,1
N,20240608,N061,11,2,1,20240605,4,Harvest2,12C147P002,1
N,20240608,N061,12,3,NA,20240605,4,Harvest2,12C147P002,1
N,20240608,N061,13,3,NA,20240605,5,Harvest2,11C195P003,1
N,20240608,N061,14,2,NA,20240605,5,Harvest2,11C195P003,1
N,20240608,N061,15,2,1,20240605,5,Harvest2,11C195P003,1
N,20240608,N061,25,3,NA,20240605,9,Harvest2,11C180P001,1
N,20240608,N061,26,5,NA,20240605,9,Harvest2,11C180P001,1
N,20240608,N061,27,3,NA,20240605,9,Harvest2,11C180P001,1
N,20240608,N129,1,3,NA,20240605,1,Harvest2,20B316P013,1
N,20240608,N129,2,2,NA,20240605,1,Harvest2,20B316P013,1
N,20240608,N129,3,3,NA,20240605,1,Harvest2,20B316P013,1
N,20240608,N129,5,3,1,20240605,2,Harvest2,20B316P005,1
N,20240608,N129,7,5,NA,20240605,3,Harvest2,12C110P002,1
N,20240608,N129,13,3,NA,20240605,5,Harvest2,20B258P030,1
N,20240608,N129,15,5,1,20240605,5,Harvest2,20B258P030,1
N,20240608,N129,22,2,1,20240605,8,Harvest2,12C098P001,1
N,20240608,N129,23,3,1,20240605,8,Harvest2,12C098P001,1
N,20240608,N129,24,4,1,20240605,8,Harvest2,12C098P001,1
N,20240608,N129,25,2,NA,20240605,9,Harvest2,12C104P004,1
N,20240608,N129,26,3,NA,20240605,9,Harvest2,12C104P004,1
N,20240608,N129,27,2,NA,20240605,9,Harvest2,12C104P004,1
N,20240608,N129,29,5,1,20240605,10,Harvest2,08C181P001,1
N,20240608,N129,30,4,1,20240605,10,Harvest2,08C181P001,1
N,20240608,N124,1,3,NA,20240605,1,Harvest2,20B258P100,1
N,20240608,N124,2,4,NA,20240605,1,Harvest2,20B258P100,1
N,20240608,N124,4,2,NA,20240605,2,Harvest2,20C974P012,1
N,20240608,N124,5,2,NA,20240605,2,Harvest2,20C974P012,1
N,20240608,N124,7,2,NA,20240605,3,Harvest2,20C481P052,1
N,20240608,N124,8,2,NA,20240605,3,Harvest2,20C481P052,1
N,20240608,N124,9,2,NA,20240605,3,Harvest2,20C481P052,1
N,20240608,N124,10,2,1,20240605,4,Harvest2,20B315P023,1
N,20240608,N124,13,5,NA,20240605,5,Harvest2,12C106P006,1
N,20240608,N124,14,3,NA,20240605,5,Harvest2,12C106P006,1
N,20240608,N124,15,5,1,20240605,5,Harvest2,12C106P006,1
N,20240608,N124,18,2,NA,20240605,6,Harvest2,20B330P092,1
N,20240608,N124,19,2,NA,20240605,7,Harvest2,20C495P007,1
N,20240608,N124,20,3,NA,20240605,7,Harvest2,20C495P007,1
N,20240608,N124,21,3,1,20240605,7,Harvest2,20C495P007,1
N,20240608,N124,23,2,NA,20240605,8,Harvest2,19C207P020,1
N,20240608,N124,24,4,1,20240605,8,Harvest2,19C207P020,1
N,20240608,N124,25,4,NA,20240605,9,Harvest2,20C379P025,1
N,20240608,N124,26,4,1,20240605,9,Harvest2,20C379P025,1
N,20240608,N124,27,3,NA,20240605,9,Harvest2,20C379P025,1
N,20240608,N124,28,5,NA,20240605,10,Harvest2,19C206P005,1
N,20240608,N124,29,3,NA,20240605,10,Harvest2,19C206P005,1
N,20240608,N124,30,3,NA,20240605,10,Harvest2,19C206P005,1
N,20240608,N065,1,3,NA,20240605,1,Harvest2,18B004P007,1
N,20240608,N065,10,2,NA,20240605,4,Harvest2,22.98-30,1
N,20240608,N065,11,2,NA,20240605,4,Harvest2,22.98-30,1
N,20240608,N065,12,2,1,20240605,4,Harvest2,22.98-30,1
N,20240608,N065,13,4,NA,20240605,5,Harvest2,18B104P002,1
N,20240608,N065,16,4,NA,20240605,6,Harvest2,18C347P042,1
N,20240608,N065,18,5,NA,20240605,6,Harvest2,18C347P042,1
N,20240608,N065,19,1,NA,20240605,7,Harvest2,75C034P105,1
N,20240608,N065,20,2,NA,20240605,7,Harvest2,75C034P105,1
N,20240608,N065,22,2,NA,20240605,8,Harvest2,75C071P105,1
N,20240608,N065,23,3,NA,20240605,8,Harvest2,75C071P105,1
N,20240608,N065,24,3,NA,20240605,8,Harvest2,75C071P105,1
N,20240608,N065,25,3,NA,20240605,9,Harvest2,18C340P029,1
N,20240608,N065,26,2,NA,20240605,9,Harvest2,18C340P029,1
N,20240608,N065,27,2,NA,20240605,9,Harvest2,18C340P029,1
N,20240608,N065,28,2,NA,20240605,10,Harvest2,92C339P002,1
N,20240608,N057,2,3,1,20240605,1,Harvest2,91C248P003,1
N,20240608,N057,3,2,NA,20240605,1,Harvest2,91C248P003,1
N,20240608,N057,6,3,1,20240605,2,Harvest2,85C022P001,1
N,20240608,N057,9,2,NA,20240605,3,Harvest2,20C385P033,1
N,20240608,N057,10,2,NA,20240605,4,Harvest2,19B063P023,1
N,20240608,N057,11,2,NA,20240605,4,Harvest2,19B063P023,1
N,20240608,N057,12,5,NA,20240605,4,Harvest2,19B063P023,1
N,20240608,N057,14,3,NA,20240605,5,Harvest2,18C347P075,1
N,20240608,N057,15,4,NA,20240605,5,Harvest2,18C347P075,1
N,20240608,N057,16,4,NA,20240605,6,Harvest2,PI551919,1
N,20240608,N057,18,4,1,20240605,6,Harvest2,PI551919,1
N,20240608,N057,21,5,NA,20240605,7,Harvest2,19B032P031,1
N,20240608,N057,22,4,NA,20240605,8,Harvest2,PI551953,1
N,20240608,N057,23,3,NA,20240605,8,Harvest2,PI551953,1
N,20240608,N057,24,3,NA,20240605,8,Harvest2,PI551953,1
N,20240608,N057,27,3,NA,20240605,9,Harvest2,PI552260,1
N,20240608,N057,28,2,NA,20240605,10,Harvest2,11C103P001,1
N,20240608,N057,29,2,NA,20240605,10,Harvest2,11C103P001,1
N,20240608,N057,30,3,NA,20240605,10,Harvest2,11C103P001,1
N,20240608,N005,1,4,NA,20240605,1,Harvest2,91C248P002,1
N,20240608,N005,7,2,NA,20240605,3,Harvest2,88C066P616,1
N,20240608,N005,8,2,NA,20240605,3,Harvest2,88C066P616,1
N,20240608,N005,9,3,NA,20240605,3,Harvest2,88C066P616,1
N,20240608,N005,10,2,NA,20240605,4,Harvest2,22.96-1,1
N,20240608,N005,11,2,NA,20240605,4,Harvest2,22.96-1,1
N,20240608,N005,14,3,NA,20240605,5,Harvest2,19C190P016,1
N,20240608,N005,16,3,NA,20240605,6,Harvest2,19C180P024,1
N,20240608,N005,17,2,NA,20240605,6,Harvest2,19C180P024,1
N,20240608,N005,19,3,NA,20240605,7,Harvest2,19C163P013,1
N,20240608,N005,20,3,1,20240605,7,Harvest2,19C163P013,1
N,20240608,N005,21,4,1,20240605,7,Harvest2,19C163P013,1
N,20240608,N005,22,2,NA,20240605,8,Harvest2,Pearl 66,1
N,20240608,N005,23,2,NA,20240605,8,Harvest2,Pearl 66,1
N,20240608,N005,24,2,NA,20240605,8,Harvest2,Pearl 66,1
N,20240608,N005,25,3,NA,20240605,9,Harvest2,10C024P002,1
N,20240608,N005,27,2,NA,20240605,9,Harvest2,10C024P002,1
N,20240608,N004,1,2,NA,20240605,1,Harvest2,89C206P002,1
N,20240608,N004,2,2,NA,20240605,1,Harvest2,89C206P002,1
N,20240608,N004,3,5,NA,20240605,1,Harvest2,89C206P002,1
N,20240608,N004,4,5,NA,20240605,2,Harvest2,18.57-36,1
N,20240608,N004,5,3,NA,20240605,2,Harvest2,18.57-36,1
N,20240608,N004,6,2,NA,20240605,2,Harvest2,18.57-36,1
N,20240608,N004,7,3,NA,20240605,3,Harvest2,19C133P035,1
N,20240608,N004,8,5,NA,20240605,3,Harvest2,19C133P035,1
N,20240608,N004,9,3,NA,20240605,3,Harvest2,19C133P035,1
N,20240608,N004,10,1,NA,20240605,4,Harvest2,09C103P002,1
N,20240608,N004,11,2,NA,20240605,4,Harvest2,09C103P002,1
N,20240608,N004,12,2,NA,20240605,4,Harvest2,09C103P002,1
N,20240608,N004,13,2,NA,20240605,5,Harvest2,19C125P036,1
N,20240608,N004,14,4,NA,20240605,5,Harvest2,19C125P036,1
N,20240608,N004,15,3,NA,20240605,5,Harvest2,19C125P036,1
N,20240608,N004,17,4,NA,20240605,6,Harvest2,10C127P001,1
N,20240608,N004,18,3,NA,20240605,6,Harvest2,10C127P001,1
N,20240608,N004,19,2,NA,20240605,7,Harvest2,22.82-9,1
N,20240608,N004,20,1,NA,20240605,7,Harvest2,22.82-9,1
N,20240608,N004,21,4,NA,20240605,7,Harvest2,22.82-9,1
N,20240608,N004,22,5,NA,20240605,8,Harvest2,94C003P011,1
N,20240608,N004,23,3,NA,20240605,8,Harvest2,94C003P011,1
N,20240608,N004,24,2,NA,20240605,8,Harvest2,94C003P011,1
N,20240608,N004,25,5,NA,20240605,9,Harvest2,21.66-10,1
N,20240608,N004,26,4,NA,20240605,9,Harvest2,21.66-10,1
N,20240608,N004,27,4,NA,20240605,9,Harvest2,21.66-10,1
N,20240608,N004,28,3,NA,20240605,10,Harvest2,20.49-122,1
N,20240608,N004,29,3,NA,20240605,10,Harvest2,20.49-122,1
N,20240608,N004,30,2,NA,20240605,10,Harvest2,20.49-122,1
N,20240608,N040,3,2,1,20240605,1,Harvest2,72C271P105,1
N,20240608,N040,4,5,1,20240605,2,Harvest2,PI551435,1
N,20240608,N040,5,5,NA,20240605,2,Harvest2,PI551435,1
N,20240608,N040,6,4,NA,20240605,2,Harvest2,PI551435,1
N,20240608,N040,10,2,NA,20240605,4,Harvest2,MaradesBois,1
N,20240608,N040,11,1,NA,20240605,4,Harvest2,MaradesBois,1
N,20240608,N040,12,3,1,20240605,4,Harvest2,MaradesBois,1
N,20240608,N040,13,5,1,20240605,5,Harvest2,Florida127 Sensation®,1
N,20240608,N040,14,4,1,20240605,5,Harvest2,Florida127 Sensation®,1
N,20240608,N040,15,5,NA,20240605,5,Harvest2,Florida127 Sensation®,1
N,20240608,N040,18,5,NA,20240605,6,Harvest2,PI616778,1
N,20240608,N040,19,3,1,20240605,7,Harvest2,01C132P003,1
N,20240608,N040,20,2,1,20240605,7,Harvest2,01C132P003,1
N,20240608,N040,21,2,NA,20240605,7,Harvest2,01C132P003,1
N,20240608,N040,22,1,NA,20240605,8,Harvest2,93C226P002,1
N,20240608,N040,23,2,NA,20240605,8,Harvest2,93C226P002,1
N,20240608,N040,25,4,NA,20240605,9,Harvest2,01C206P005,1
N,20240608,N040,26,4,1,20240605,9,Harvest2,01C206P005,1
N,20240608,N040,27,3,NA,20240605,9,Harvest2,01C206P005,1
N,20240608,N040,28,5,NA,20240605,10,Harvest2,Elyana,1
N,20240608,N040,29,2,NA,20240605,10,Harvest2,Elyana,1
N,20240608,N040,30,5,NA,20240605,10,Harvest2,Elyana,1
N,20240608,N043,1,3,NA,20240605,1,Harvest2,Florida Belle,1
N,20240608,N043,2,4,1,20240605,1,Harvest2,Florida Belle,1
N,20240608,N043,3,4,1,20240605,1,Harvest2,Florida Belle,1
N,20240608,N043,4,3,1,20240605,2,Harvest2,Medallion,1
N,20240608,N043,5,3,1,20240605,2,Harvest2,Medallion,1
N,20240608,N043,6,3,1,20240605,2,Harvest2,Medallion,1
N,20240608,N043,7,5,NA,20240605,3,Harvest2,08C123P001,1
N,20240608,N043,8,5,NA,20240605,3,Harvest2,08C123P001,1
N,20240608,N043,9,4,1,20240605,3,Harvest2,08C123P001,1
N,20240608,N043,10,4,1,20240605,4,Harvest2,93C226P001,1
N,20240608,N043,11,4,1,20240605,4,Harvest2,93C226P001,1
N,20240608,N043,12,3,1,20240605,4,Harvest2,93C226P001,1
N,20240608,N043,13,4,NA,20240605,5,Harvest2,97C209P001,1
N,20240608,N043,14,4,NA,20240605,5,Harvest2,97C209P001,1
N,20240608,N034,1,1,NA,20240605,1,Harvest2,21.99-20,1
N,20240608,N034,2,3,NA,20240605,1,Harvest2,21.99-20,1
N,20240608,N034,3,3,NA,20240605,1,Harvest2,21.99-20,1
N,20240608,N034,4,4,NA,20240605,2,Harvest2,21.66-2,1
N,20240608,N034,5,2,NA,20240605,2,Harvest2,21.66-2,1
N,20240608,N034,6,2,1,20240605,2,Harvest2,21.66-2,1
N,20240608,N034,7,2,NA,20240605,3,Harvest2,PI637960,1
N,20240608,N034,11,3,NA,20240605,4,Harvest2,17C138P062,1
N,20240608,N034,12,2,NA,20240605,4,Harvest2,17C138P062,1
N,20240608,N034,13,4,NA,20240605,5,Harvest2,Pearl 109,1
N,20240608,N034,14,3,NA,20240605,5,Harvest2,Pearl 109,1
N,20240608,N034,15,2,NA,20240605,5,Harvest2,Pearl 109,1
N,20240608,N034,16,2,NA,20240605,6,Harvest2,12C166P002,1
N,20240608,N034,17,5,NA,20240605,6,Harvest2,12C166P002,1
N,20240608,N034,18,3,NA,20240605,6,Harvest2,12C166P002,1
N,20240608,N034,19,3,NA,20240605,7,Harvest2,PI612497,1
N,20240608,N034,20,4,NA,20240605,7,Harvest2,PI612497,1
N,20240608,N034,21,4,NA,20240605,7,Harvest2,PI612497,1
N,20240608,N034,22,3,NA,20240605,8,Harvest2,96C042P601,1
N,20240608,N034,23,5,NA,20240605,8,Harvest2,96C042P601,1
N,20240608,N034,24,2,NA,20240605,8,Harvest2,96C042P601,1
N,20240608,N034,25,2,NA,20240605,9,Harvest2,19C154P045,1
N,20240608,N034,26,3,NA,20240605,9,Harvest2,19C154P045,1
N,20240608,N034,27,2,NA,20240605,9,Harvest2,19C154P045,1
N,20240608,N034,28,3,NA,20240605,10,Harvest2,17C139P045,1
N,20240608,N034,29,2,1,20240605,10,Harvest2,17C139P045,1
N,20240608,N031,1,2,NA,20240605,1,Harvest2,17C242P023,1
N,20240608,N031,2,3,NA,20240605,1,Harvest2,17C242P023,1
N,20240608,N031,3,2,NA,20240605,1,Harvest2,17C242P023,1
N,20240608,N031,4,2,NA,20240605,2,Harvest2,05C148P002,1
N,20240608,N031,5,3,NA,20240605,2,Harvest2,05C148P002,1
N,20240608,N031,7,3,NA,20240605,3,Harvest2,22.99-3,1
N,20240608,N031,8,2,NA,20240605,3,Harvest2,22.99-3,1
N,20240608,N031,9,2,NA,20240605,3,Harvest2,22.99-3,1
N,20240608,N031,11,3,NA,20240605,4,Harvest2,18C446P007,1
N,20240608,N031,13,5,1,20240605,5,Harvest2,75C071P107,1
N,20240608,N031,14,3,1,20240605,5,Harvest2,75C071P107,1
N,20240608,N031,15,3,NA,20240605,5,Harvest2,75C071P107,1
N,20240608,N031,18,3,NA,20240605,6,Harvest2,12C112P004,1
N,20240608,N031,19,4,NA,20240605,7,Harvest2,PI551500,1
N,20240608,N031,20,3,NA,20240605,7,Harvest2,PI551500,1
N,20240608,N031,21,3,1,20240605,7,Harvest2,PI551500,1
N,20240608,N031,22,3,NA,20240605,8,Harvest2,19C155P035,1
N,20240608,N031,23,3,1,20240605,8,Harvest2,19C155P035,1
N,20240608,N031,24,4,NA,20240605,8,Harvest2,19C155P035,1
N,20240608,N031,25,2,NA,20240605,9,Harvest2,22.98-21,1
N,20240608,N031,26,2,NA,20240605,9,Harvest2,22.98-21,1
N,20240608,N031,27,1,NA,20240605,9,Harvest2,22.98-21,1
N,20240608,N031,28,2,NA,20240605,10,Harvest2,19B063P094,1
N,20240608,N031,29,3,NA,20240605,10,Harvest2,19B063P094,1
N,20240608,N025,1,4,1,20240605,1,Harvest2,PI551428,1
N,20240608,N025,2,4,NA,20240605,1,Harvest2,PI551428,1
N,20240608,N025,3,5,NA,20240605,1,Harvest2,PI551428,1
N,20240608,N025,4,3,NA,20240605,2,Harvest2,17C142P063,1
N,20240608,N025,5,4,NA,20240605,2,Harvest2,17C142P063,1
N,20240608,N025,7,5,NA,20240605,3,Harvest2,20C383P007,1
N,20240608,N025,8,3,NA,20240605,3,Harvest2,20C383P007,1
N,20240608,N025,10,3,NA,20240605,4,Harvest2,20C409P016,1
N,20240608,N025,11,2,NA,20240605,4,Harvest2,20C409P016,1
N,20240608,N025,13,4,1,20240605,5,Harvest2,18C407P012,1
N,20240608,N025,15,2,NA,20240605,5,Harvest2,18C407P012,1
N,20240608,N025,16,2,NA,20240605,6,Harvest2,91C248P006,1
N,20240608,N025,17,2,NA,20240605,6,Harvest2,91C248P006,1
N,20240608,N025,18,5,NA,20240605,6,Harvest2,91C248P006,1
N,20240608,N025,19,4,NA,20240605,7,Harvest2,20C380P005,1
N,20240608,N025,20,3,NA,20240605,7,Harvest2,20C380P005,1
N,20240608,N025,21,3,1,20240605,7,Harvest2,20C380P005,1
N,20240608,N025,23,3,NA,20240605,8,Harvest2,18C370P017,1
N,20240608,N025,24,4,1,20240605,8,Harvest2,18C370P017,1
N,20240608,N025,25,5,NA,20240605,9,Harvest2,PI551832,1
N,20240608,N025,26,3,NA,20240605,9,Harvest2,PI551832,1
N,20240608,N025,27,4,NA,20240605,9,Harvest2,PI551832,1
N,20240608,N025,28,2,NA,20240605,10,Harvest2,18C347P045,1
N,20240608,N025,29,5,1,20240605,10,Harvest2,18C347P045,1
N,20240608,N025,30,3,1,20240605,10,Harvest2,18C347P045,1
N,20240608,N108,1,3,NA,20240605,1,Harvest2,77C030P605,1
N,20240608,N108,2,3,NA,20240605,1,Harvest2,77C030P605,1
N,20240608,N108,3,3,NA,20240605,1,Harvest2,77C030P605,1
N,20240608,N108,4,2,NA,20240605,2,Harvest2,18B020P001,1
N,20240608,N108,5,2,NA,20240605,2,Harvest2,18B020P001,1
N,20240608,N108,6,2,NA,20240605,2,Harvest2,18B020P001,1
N,20240608,N108,8,2,NA,20240605,3,Harvest2,19C174P009,1
N,20240608,N108,10,3,NA,20240605,4,Harvest2,83C093P006,1
N,20240608,N108,11,2,NA,20240605,4,Harvest2,83C093P006,1
N,20240608,N108,12,4,NA,20240605,4,Harvest2,83C093P006,1
N,20240608,N108,13,3,1,20240605,5,Harvest2,PI551941,1
N,20240608,N108,15,3,NA,20240605,5,Harvest2,PI551941,1
N,20240608,N108,16,3,NA,20240605,6,Harvest2,PI551407,1
N,20240608,N108,17,2,NA,20240605,6,Harvest2,PI551407,1
N,20240608,N108,19,4,NA,20240605,7,Harvest2,77C056P101,1
N,20240608,N108,20,3,NA,20240605,7,Harvest2,77C056P101,1
N,20240608,N108,22,5,1,20240605,8,Harvest2,64C028P018_16x,1
N,20240608,N108,23,5,NA,20240605,8,Harvest2,64C028P018_16x,1
N,20240608,N108,24,4,1,20240605,8,Harvest2,64C028P018_16x,1
N,20240608,N108,25,4,NA,20240605,9,Harvest2,88C024P603,1
N,20240608,N108,26,3,NA,20240605,9,Harvest2,88C024P603,1
N,20240608,N108,27,5,NA,20240605,9,Harvest2,88C024P603,1
N,20240608,N108,28,3,NA,20240605,10,Harvest2,83C049P001,1
N,20240608,N108,29,2,NA,20240605,10,Harvest2,83C049P001,1
N,20240608,N108,30,4,NA,20240605,10,Harvest2,83C049P001,1
N,20240608,N090,3,3,1,20240605,1,Harvest2,20B357P073,1
N,20240608,N090,10,4,NA,20240605,4,Harvest2,08C182P002,1
N,20240608,N090,13,4,NA,20240605,5,Harvest2,08C132P003,1
N,20240608,N090,14,2,NA,20240605,5,Harvest2,08C132P003,1
N,20240608,N090,16,5,1,20240605,6,Harvest2,10C037P604,1
N,20240608,N090,17,5,NA,20240605,6,Harvest2,10C037P604,1
N,20240608,N090,18,4,NA,20240605,6,Harvest2,10C037P604,1
N,20240608,N090,19,2,NA,20240605,7,Harvest2,08C055P002,1
N,20240608,N090,20,2,NA,20240605,7,Harvest2,08C055P002,1
N,20240608,N090,21,4,1,20240605,7,Harvest2,08C055P002,1
N,20240608,N090,22,2,NA,20240605,8,Harvest2,04C044P603,1
N,20240608,N090,23,3,NA,20240605,8,Harvest2,04C044P603,1
N,20240608,N090,24,2,NA,20240605,8,Harvest2,04C044P603,1
N,20240608,N090,25,2,NA,20240605,9,Harvest2,08C020P602,1
